transaction_id,customer_id,category_id,transaction_date,amount,currency,merchant,channel,amount_gbp,year,month,month_name,quarter,day_of_week
TXN0002697,CUST00002,CAT05,2025-04-01,551.71,GBP,Trainline,Mobile App,551.71,2025,4,April,2,Tuesday
TXN0006452,CUST00140,CAT05,2025-01-20,797.57,GBP,easyJet,Card Payment,797.57,2025,1,January,1,Monday
TXN0004513,CUST00223,CAT06,2025-01-26,10.96,GBP,National Rail,Card Payment,10.96,2025,1,January,1,Sunday
TXN0009198,CUST00087,CAT09,2026-02-18,144.19,USD,Boots,Card Payment,164.85,2026,2,February,1,Wednesday
TXN0011409,CUST00289,CAT06,2025-10-07,51.59,GBP,TfL,Card Payment,51.59,2025,10,October,4,Tuesday
TXN0002432,CUST00357,CAT10,2025-02-19,414.22,GBP,Fee,Card Payment,414.22,2025,2,February,1,Wednesday
TXN0011238,CUST00144,CAT05,2025-11-01,704.68,GBP,Trainline,Mobile App,704.68,2025,11,November,4,Saturday
TXN0004661,CUST00427,CAT10,2025-03-10,258.0,GBP,Bank Transfer,Mobile App,258.0,2025,3,March,1,Monday
TXN0006623,CUST00118,CAT06,2025-04-25,49.54,GBP,National Rail,Branch,49.54,2025,4,April,2,Friday
TXN0003436,CUST00051,CAT09,2025-07-11,61.44,GBP,Specsavers,ATM,61.44,2025,7,July,3,Friday
TXN0008374,CUST00038,CAT01,2025-07-31,90.51,GBP,Waitrose,Mobile App,90.51,2025,7,July,3,Thursday
TXN0007348,CUST00293,CAT04,2025-05-21,30.89,GBP,Netflix,Mobile App,30.89,2025,5,May,2,Wednesday
TXN0011588,CUST00254,CAT01,2025-03-28,10.12,GBP,Sainsbury's,Mobile App,10.12,2025,3,March,1,Friday
TXN0000143,CUST00304,CAT06,2025-11-03,50.73,GBP,National Rail,Card Payment,50.73,2025,11,November,4,Monday
TXN0008680,CUST00083,CAT07,2025-04-20,11.47,GBP,Gym Membership,Mobile App,11.47,2025,4,April,2,Sunday
TXN0005587,CUST00428,CAT09,2026-06-19,66.9,GBP,Local Pharmacy,Card Payment,66.9,2026,6,June,2,Friday
TXN0010831,CUST00320,CAT07,2025-11-09,15.3,GBP,LinkedIn Premium,Online Banking,15.3,2025,11,November,4,Sunday
TXN0006993,CUST00493,CAT01,2026-05-22,32.59,GBP,Tesco,Online Banking,32.59,2026,5,May,2,Friday
TXN0006805,CUST00236,CAT02,2026-04-21,125.32,GBP,British Gas,Branch,125.32,2026,4,April,2,Tuesday
TXN0006750,CUST00072,CAT07,2025-04-26,23.36,GBP,LinkedIn Premium,Online Banking,23.36,2025,4,April,2,Saturday
TXN0006101,CUST00373,CAT08,2025-12-04,147.49,GBP,IKEA,Mobile App,147.49,2025,12,December,4,Thursday
TXN0005291,CUST00167,CAT02,2026-01-01,92.0,GBP,British Gas,Card Payment,92.0,2026,1,January,1,Thursday
TXN0008091,CUST00315,CAT03,2025-09-19,69.7,GBP,Deliveroo,Mobile App,69.7,2025,9,September,3,Friday
TXN0001118,CUST00315,CAT03,2026-06-10,70.81,GBP,Pret A Manger,Branch,70.81,2026,6,June,2,Wednesday
TXN0007810,CUST00398,CAT02,2025-02-26,34.6,GBP,Virgin Media,Mobile App,34.6,2025,2,February,1,Wednesday
TXN0001757,CUST00263,CAT02,2025-12-14,241.11,GBP,EDF Energy,Branch,241.11,2025,12,December,4,Sunday
TXN0007946,CUST00198,CAT08,2025-03-21,64.94,GBP,Amazon,Card Payment,64.94,2025,3,March,1,Friday
TXN0007955,CUST00219,CAT06,2025-09-15,89.59,GBP,BP,Mobile App,89.59,2025,9,September,3,Monday
TXN0000871,CUST00211,CAT02,2025-08-13,112.13,GBP,Virgin Media,Mobile App,112.13,2025,8,August,3,Wednesday
TXN0003358,CUST00102,CAT04,2025-08-28,26.05,GBP,Cineworld,Online Banking,26.05,2025,8,August,3,Thursday
TXN0000913,CUST00351,CAT08,2025-02-14,253.42,GBP,Argos,Mobile App,253.42,2025,2,February,1,Friday
TXN0000722,CUST00391,CAT03,2025-07-20,18.59,GBP,Pret A Manger,Online Banking,18.59,2025,7,July,3,Sunday
TXN0000887,CUST00206,CAT01,2025-12-15,80.07,GBP,Tesco,Mobile App,80.07,2025,12,December,4,Monday
TXN0011864,CUST00427,CAT08,2025-08-16,376.0,GBP,IKEA,Card Payment,376.0,2025,8,August,3,Saturday
TXN0009081,CUST00130,CAT05,2025-06-10,290.24,GBP,easyJet,Mobile App,290.24,2025,6,June,2,Tuesday
TXN0009471,CUST00173,CAT01,2026-02-07,58.48,GBP,ASDA,Mobile App,58.48,2026,2,February,1,Saturday
TXN0001521,CUST00422,CAT04,2026-01-13,8.31,GBP,PlayStation Store,Mobile App,8.31,2026,1,January,1,Tuesday
TXN0007397,CUST00289,CAT02,2026-04-03,65.75,GBP,Virgin Media,Online Banking,65.75,2026,4,April,2,Friday
TXN0010740,CUST00228,CAT07,2025-08-14,13.78,GBP,Gym Membership,Mobile App,13.78,2025,8,August,3,Thursday
TXN0002747,CUST00198,CAT03,2025-08-06,48.37,GBP,Pret A Manger,Mobile App,48.37,2025,8,August,3,Wednesday
TXN0008441,CUST00296,CAT08,2025-12-29,115.32,GBP,ASOS,Online Banking,115.32,2025,12,December,4,Monday
TXN0003546,CUST00441,CAT07,2025-07-10,11.97,GBP,The Times,Mobile App,11.97,2025,7,July,3,Thursday
TXN0000315,CUST00302,CAT07,2025-05-24,42.62,GBP,Gym Membership,Card Payment,42.62,2025,5,May,2,Saturday
TXN0001800,CUST00019,CAT04,2025-04-27,5.67,GBP,Disney+,Branch,5.67,2025,4,April,2,Sunday
TXN0000328,CUST00060,CAT08,2025-06-29,248.57,GBP,IKEA,Online Banking,248.57,2025,6,June,2,Sunday
TXN0003758,CUST00217,CAT03,2026-01-16,30.66,GBP,Deliveroo,Card Payment,30.66,2026,1,January,1,Friday
TXN0009247,CUST00387,CAT10,2025-07-30,247.15,GBP,Fee,Mobile App,247.15,2025,7,July,3,Wednesday
TXN0004205,CUST00247,CAT03,2025-01-01,13.1,GBP,Just Eat,Online Banking,13.1,2025,1,January,1,Wednesday
TXN0005851,CUST00112,CAT03,2025-02-16,17.19,GBP,Nando's,Card Payment,17.19,2025,2,February,1,Sunday
TXN0006130,CUST00224,CAT09,2026-05-13,46.28,GBP,Specsavers,ATM,46.28,2026,5,May,2,Wednesday
TXN0005448,CUST00445,CAT07,2025-05-10,32.91,USD,The Times,Online Banking,37.63,2025,5,May,2,Saturday
TXN0003130,CUST00450,CAT09,2025-12-02,126.58,GBP,Specsavers,Card Payment,126.58,2025,12,December,4,Tuesday
TXN0007441,CUST00451,CAT05,2025-09-06,522.23,GBP,Trainline,Online Banking,522.23,2025,9,September,3,Saturday
TXN0001997,CUST00393,CAT01,2026-03-04,115.01,GBP,Aldi,Mobile App,115.01,2026,3,March,1,Wednesday
TXN0009186,CUST00033,CAT03,2025-09-24,59.07,GBP,Nando's,Mobile App,59.07,2025,9,September,3,Wednesday
TXN0003969,CUST00444,CAT03,2025-01-06,49.13,GBP,Just Eat,Mobile App,49.13,2025,1,January,1,Monday
TXN0010074,CUST00118,CAT10,2025-12-15,155.34,GBP,Bank Transfer,ATM,155.34,2025,12,December,4,Monday
TXN0010167,CUST00141,CAT03,2025-06-26,36.38,GBP,Nando's,ATM,36.38,2025,6,June,2,Thursday
TXN0001974,CUST00453,CAT03,2025-07-28,43.86,GBP,Nando's,Mobile App,43.86,2025,7,July,3,Monday
TXN0000337,CUST00115,CAT06,2025-10-05,85.84,GBP,Uber,Mobile App,85.84,2025,10,October,4,Sunday
TXN0002765,CUST00151,CAT03,2025-02-26,15.07,GBP,Pret A Manger,Mobile App,15.07,2025,2,February,1,Wednesday
TXN0010120,CUST00374,CAT05,2025-03-05,610.8,GBP,Booking.com,Online Banking,610.8,2025,3,March,1,Wednesday
TXN0000276,CUST00317,CAT03,2025-05-18,42.61,GBP,Nando's,Card Payment,42.61,2025,5,May,2,Sunday
TXN0002986,CUST00425,CAT03,2026-02-17,77.53,GBP,Just Eat,Mobile App,77.53,2026,2,February,1,Tuesday
TXN0002687,CUST00378,CAT06,2025-12-12,14.19,GBP,BP,Mobile App,14.19,2025,12,December,4,Friday
TXN0004621,CUST00473,CAT08,2026-01-08,344.32,GBP,IKEA,Mobile App,344.32,2026,1,January,1,Thursday
TXN0006532,CUST00017,CAT05,2025-05-01,724.26,GBP,Airbnb,Mobile App,724.26,2025,5,May,2,Thursday
TXN0003478,CUST00071,CAT06,2025-07-05,54.52,GBP,BP,Card Payment,54.52,2025,7,July,3,Saturday
TXN0008049,CUST00109,CAT05,2026-01-06,700.05,GBP,Booking.com,Mobile App,700.05,2026,1,January,1,Tuesday
TXN0003559,CUST00407,CAT04,2025-02-15,9.52,GBP,Netflix,Online Banking,9.52,2025,2,February,1,Saturday
TXN0005716,CUST00434,CAT01,2026-02-19,39.68,GBP,Aldi,ATM,39.68,2026,2,February,1,Thursday
TXN0002810,CUST00015,CAT06,2025-01-24,72.4,GBP,Uber,Online Banking,72.4,2025,1,January,1,Friday
TXN0011251,CUST00373,CAT05,2025-11-01,456.41,GBP,Trainline,Mobile App,456.41,2025,11,November,4,Saturday
TXN0004862,CUST00140,CAT07,2026-02-07,41.37,GBP,Amazon Prime,Mobile App,41.37,2026,2,February,1,Saturday
TXN0008970,CUST00361,CAT09,2025-11-02,14.68,GBP,Specsavers,Online Banking,14.68,2025,11,November,4,Sunday
TXN0005247,CUST00296,CAT03,2026-06-08,64.84,GBP,Nando's,Card Payment,64.84,2026,6,June,2,Monday
TXN0000308,CUST00304,CAT04,2025-12-18,22.76,GBP,PlayStation Store,ATM,22.76,2025,12,December,4,Thursday
TXN0003909,CUST00233,CAT03,2026-03-01,47.98,GBP,Pret A Manger,Mobile App,47.98,2026,3,March,1,Sunday
TXN0000349,CUST00259,CAT03,2026-03-22,33.1,GBP,Pret A Manger,Mobile App,33.1,2026,3,March,1,Sunday
TXN0005919,CUST00316,CAT01,2025-12-05,37.82,GBP,Tesco,Online Banking,37.82,2025,12,December,4,Friday
TXN0000827,CUST00402,CAT07,2025-08-30,20.59,GBP,LinkedIn Premium,Card Payment,20.59,2025,8,August,3,Saturday
TXN0007244,CUST00361,CAT03,2025-04-11,44.89,GBP,Costa Coffee,Card Payment,44.89,2025,4,April,2,Friday
TXN0011742,CUST00325,CAT07,2025-08-28,24.71,GBP,The Times,Online Banking,24.71,2025,8,August,3,Thursday
TXN0009940,CUST00112,CAT03,2025-11-03,61.19,GBP,Costa Coffee,Mobile App,61.19,2025,11,November,4,Monday
TXN0004483,CUST00353,CAT03,2025-03-30,46.51,GBP,Deliveroo,Online Banking,46.51,2025,3,March,1,Sunday
TXN0009071,CUST00068,CAT02,2025-08-12,225.05,GBP,EDF Energy,ATM,225.05,2025,8,August,3,Tuesday
TXN0003683,CUST00337,CAT05,2025-01-31,625.03,GBP,British Airways,Card Payment,625.03,2025,1,January,1,Friday
TXN0010057,CUST00078,CAT06,2025-04-15,45.87,GBP,Uber,Mobile App,45.87,2025,4,April,2,Tuesday
TXN0010348,CUST00109,CAT09,2026-05-01,139.48,GBP,Boots,Mobile App,139.48,2026,5,May,2,Friday
TXN0002054,CUST00187,CAT09,2025-06-24,142.13,GBP,Specsavers,Mobile App,142.13,2025,6,June,2,Tuesday
TXN0008261,CUST00497,CAT05,2025-08-06,95.91,GBP,Booking.com,Mobile App,95.91,2025,8,August,3,Wednesday
TXN0011879,CUST00495,CAT01,2025-04-18,78.02,GBP,Tesco,Online Banking,78.02,2025,4,April,2,Friday
TXN0000072,CUST00436,CAT02,2026-04-06,73.72,GBP,Thames Water,Mobile App,73.72,2026,4,April,2,Monday
TXN0008324,CUST00466,CAT02,2025-06-17,127.07,GBP,Thames Water,Online Banking,127.07,2025,6,June,2,Tuesday
TXN0006856,CUST00396,CAT05,2026-02-16,281.8,GBP,British Airways,Mobile App,281.8,2026,2,February,1,Monday
TXN0011235,CUST00313,CAT03,2025-10-05,19.01,GBP,Pret A Manger,ATM,19.01,2025,10,October,4,Sunday
TXN0011770,CUST00016,CAT06,2026-02-26,4.17,GBP,BP,Mobile App,4.17,2026,2,February,1,Thursday
TXN0009366,CUST00423,CAT08,2025-04-09,207.01,GBP,IKEA,ATM,207.01,2025,4,April,2,Wednesday
TXN0008858,CUST00336,CAT04,2025-05-22,8.55,GBP,PlayStation Store,ATM,8.55,2025,5,May,2,Thursday
TXN0010076,CUST00252,CAT07,2026-01-01,17.34,GBP,LinkedIn Premium,Card Payment,17.34,2026,1,January,1,Thursday
TXN0008306,CUST00010,CAT01,2025-04-18,28.13,GBP,Waitrose,Mobile App,28.13,2025,4,April,2,Friday
TXN0005357,CUST00462,CAT05,2026-05-31,160.25,GBP,Airbnb,Mobile App,160.25,2026,5,May,2,Sunday
TXN0001667,CUST00064,CAT08,2025-08-31,91.32,GBP,John Lewis,Online Banking,91.32,2025,8,August,3,Sunday
TXN0007580,CUST00306,CAT03,2026-04-13,57.91,GBP,Just Eat,Branch,57.91,2026,4,April,2,Monday
TXN0005571,CUST00432,CAT06,2026-05-28,97.61,GBP,BP,Mobile App,97.61,2026,5,May,2,Thursday
TXN0008795,CUST00034,CAT10,2026-04-09,221.45,GBP,Cash Withdrawal,Branch,221.45,2026,4,April,2,Thursday
TXN0000053,CUST00366,CAT02,2026-03-25,236.69,GBP,Virgin Media,Branch,236.69,2026,3,March,1,Wednesday
TXN0000220,CUST00035,CAT03,2025-03-03,68.69,GBP,Deliveroo,Mobile App,68.69,2025,3,March,1,Monday
TXN0006264,CUST00173,CAT06,2025-08-25,97.53,GBP,TfL,Mobile App,97.53,2025,8,August,3,Monday
TXN0001446,CUST00491,CAT03,2025-10-12,18.29,GBP,Costa Coffee,Online Banking,18.29,2025,10,October,4,Sunday
TXN0008030,CUST00207,CAT07,2026-05-14,41.27,GBP,Gym Membership,Card Payment,41.27,2026,5,May,2,Thursday
TXN0009538,CUST00365,CAT05,2026-03-25,626.35,GBP,easyJet,Card Payment,626.35,2026,3,March,1,Wednesday
TXN0008402,CUST00076,CAT05,2026-04-28,747.28,GBP,Trainline,Mobile App,747.28,2026,4,April,2,Tuesday
TXN0001696,CUST00100,CAT05,2026-06-27,82.49,GBP,Trainline,Mobile App,82.49,2026,6,June,2,Saturday
TXN0002893,CUST00122,CAT03,2025-09-08,62.83,GBP,Nando's,Branch,62.83,2025,9,September,3,Monday
TXN0001123,CUST00263,CAT02,2025-09-17,219.67,GBP,Virgin Media,Online Banking,219.67,2025,9,September,3,Wednesday
TXN0001575,CUST00289,CAT08,2025-11-13,94.53,GBP,Amazon,Mobile App,94.53,2025,11,November,4,Thursday
TXN0009174,CUST00041,CAT05,2025-10-05,88.6,GBP,easyJet,Mobile App,88.6,2025,10,October,4,Sunday
TXN0004406,CUST00462,CAT01,2026-05-21,83.7,GBP,Sainsbury's,Mobile App,83.7,2026,5,May,2,Thursday
TXN0001631,CUST00099,CAT10,2026-03-16,379.3,GBP,Fee,Card Payment,379.3,2026,3,March,1,Monday
TXN0010389,CUST00461,CAT02,2025-08-06,221.03,GBP,Virgin Media,Mobile App,221.03,2025,8,August,3,Wednesday
TXN0001882,CUST00230,CAT07,2025-07-31,44.3,GBP,Apple,Online Banking,44.3,2025,7,July,3,Thursday
TXN0006375,CUST00082,CAT02,2026-01-10,76.06,GBP,EDF Energy,Mobile App,76.06,2026,1,January,1,Saturday
TXN0005113,CUST00191,CAT02,2025-04-14,162.17,GBP,Virgin Media,Mobile App,162.17,2025,4,April,2,Monday
TXN0005709,CUST00345,CAT02,2025-02-19,174.44,GBP,EDF Energy,Mobile App,174.44,2025,2,February,1,Wednesday
TXN0005075,CUST00120,CAT05,2025-08-02,778.8,GBP,Airbnb,Mobile App,778.8,2025,8,August,3,Saturday
TXN0005510,CUST00155,CAT06,2025-04-21,47.47,GBP,Uber,Mobile App,47.47,2025,4,April,2,Monday
TXN0010899,CUST00239,CAT10,2026-04-11,68.29,GBP,Direct Debit,Card Payment,68.29,2026,4,April,2,Saturday
TXN0008375,CUST00039,CAT01,2025-04-01,71.78,GBP,ASDA,Mobile App,71.78,2025,4,April,2,Tuesday
TXN0000849,CUST00242,CAT02,2025-02-24,140.48,GBP,Virgin Media,Card Payment,140.48,2025,2,February,1,Monday
TXN0002925,CUST00321,CAT09,2025-12-01,58.79,GBP,Superdrug,Card Payment,58.79,2025,12,December,4,Monday
TXN0011582,CUST00444,CAT03,2025-10-31,23.8,GBP,Nando's,Online Banking,23.8,2025,10,October,4,Friday
TXN0008920,CUST00425,CAT10,2026-02-16,287.57,GBP,Fee,Branch,287.57,2026,2,February,1,Monday
TXN0006368,CUST00397,CAT07,2025-11-10,12.39,GBP,Apple,Mobile App,12.39,2025,11,November,4,Monday
TXN0010001,CUST00410,CAT07,2025-09-01,21.81,GBP,Gym Membership,Mobile App,21.81,2025,9,September,3,Monday
TXN0000187,CUST00297,CAT02,2025-03-03,209.79,GBP,British Gas,Online Banking,209.79,2025,3,March,1,Monday
TXN0003780,CUST00418,CAT01,2026-02-27,108.31,USD,Waitrose,ATM,123.83,2026,2,February,1,Friday
TXN0001831,CUST00276,CAT02,2026-06-22,245.59,GBP,Virgin Media,Card Payment,245.59,2026,6,June,2,Monday
TXN0007795,CUST00103,CAT09,2025-05-30,110.43,GBP,Superdrug,Online Banking,110.43,2025,5,May,2,Friday
TXN0002960,CUST00213,CAT07,2025-01-26,41.32,GBP,Amazon Prime,Mobile App,41.32,2025,1,January,1,Sunday
TXN0007186,CUST00466,CAT06,2026-03-26,92.38,GBP,Uber,Mobile App,92.38,2026,3,March,1,Thursday
TXN0011414,CUST00123,CAT08,2026-01-13,48.52,GBP,Argos,Mobile App,48.52,2026,1,January,1,Tuesday
TXN0009506,CUST00382,CAT02,2025-12-24,132.01,GBP,Thames Water,Mobile App,132.01,2025,12,December,4,Wednesday
TXN0006905,CUST00147,CAT01,2025-10-12,35.19,GBP,ASDA,Mobile App,35.19,2025,10,October,4,Sunday
TXN0005447,CUST00047,CAT03,2025-08-01,31.09,GBP,Just Eat,ATM,31.09,2025,8,August,3,Friday
TXN0006588,CUST00043,CAT08,2026-05-07,29.17,GBP,ASOS,Card Payment,29.17,2026,5,May,2,Thursday
TXN0001235,CUST00253,CAT03,2025-06-29,53.88,GBP,Costa Coffee,Mobile App,53.88,2025,6,June,2,Sunday
TXN0011323,CUST00215,CAT01,2026-02-26,31.67,GBP,Sainsbury's,Branch,31.67,2026,2,February,1,Thursday
TXN0003916,CUST00431,CAT01,2025-06-29,50.44,GBP,Sainsbury's,Branch,50.44,2025,6,June,2,Sunday
TXN0000447,CUST00216,CAT06,2025-05-01,98.63,GBP,Shell,Mobile App,98.63,2025,5,May,2,Thursday
TXN0009490,CUST00461,CAT08,2026-04-30,151.7,GBP,John Lewis,Mobile App,151.7,2026,4,April,2,Thursday
TXN0005840,CUST00382,CAT02,2025-09-02,168.6,GBP,Thames Water,Mobile App,168.6,2025,9,September,3,Tuesday
TXN0000845,CUST00434,CAT04,2026-01-11,13.18,GBP,PlayStation Store,Mobile App,13.18,2026,1,January,1,Sunday
TXN0005202,CUST00185,CAT08,2025-09-01,393.35,GBP,Amazon,Card Payment,393.35,2025,9,September,3,Monday
TXN0009981,CUST00191,CAT06,2026-03-21,36.68,GBP,National Rail,Card Payment,36.68,2026,3,March,1,Saturday
TXN0009193,CUST00449,CAT10,2025-04-10,467.26,GBP,Bank Transfer,Mobile App,467.26,2025,4,April,2,Thursday
TXN0009539,CUST00234,CAT06,2025-12-21,5.31,GBP,National Rail,Mobile App,5.31,2025,12,December,4,Sunday
TXN0002441,CUST00224,CAT09,2026-01-02,85.29,GBP,Local Pharmacy,Mobile App,85.29,2026,1,January,1,Friday
TXN0010603,CUST00374,CAT05,2025-07-20,539.2,GBP,Booking.com,Branch,539.2,2025,7,July,3,Sunday
TXN0007693,CUST00338,CAT05,2026-01-29,227.63,GBP,Airbnb,Card Payment,227.63,2026,1,January,1,Thursday
TXN0004775,CUST00073,CAT06,2026-03-05,35.06,GBP,National Rail,Mobile App,35.06,2026,3,March,1,Thursday
TXN0008423,CUST00025,CAT06,2025-02-13,24.35,GBP,TfL,ATM,24.35,2025,2,February,1,Thursday
TXN0006975,CUST00444,CAT05,2025-08-20,450.89,GBP,Trainline,Mobile App,450.89,2025,8,August,3,Wednesday
TXN0006095,CUST00325,CAT02,2026-06-11,75.1,GBP,EE,Mobile App,75.1,2026,6,June,2,Thursday
TXN0001295,CUST00346,CAT06,2025-10-09,80.46,GBP,Shell,Mobile App,80.46,2025,10,October,4,Thursday
TXN0007794,CUST00175,CAT02,2026-06-26,173.5,GBP,British Gas,Card Payment,173.5,2026,6,June,2,Friday
TXN0005519,CUST00221,CAT01,2026-05-02,18.11,GBP,Waitrose,Mobile App,18.11,2026,5,May,2,Saturday
TXN0011154,CUST00037,CAT06,2026-06-28,42.73,GBP,Uber,Card Payment,42.73,2026,6,June,2,Sunday
TXN0005068,CUST00064,CAT07,2025-03-04,20.13,GBP,LinkedIn Premium,Online Banking,20.13,2025,3,March,1,Tuesday
TXN0003443,CUST00278,CAT05,2025-01-18,192.96,GBP,Airbnb,Branch,192.96,2025,1,January,1,Saturday
TXN0010425,CUST00313,CAT01,2025-06-05,94.81,GBP,ASDA,Mobile App,94.81,2025,6,June,2,Thursday
TXN0009533,CUST00328,CAT06,2026-03-19,37.59,GBP,Uber,Card Payment,37.59,2026,3,March,1,Thursday
TXN0010291,CUST00242,CAT06,2025-09-12,53.19,GBP,TfL,Mobile App,53.19,2025,9,September,3,Friday
TXN0002838,CUST00096,CAT04,2025-10-03,7.47,GBP,Cineworld,ATM,7.47,2025,10,October,4,Friday
TXN0011473,CUST00448,CAT01,2025-07-27,119.83,GBP,Sainsbury's,Card Payment,119.83,2025,7,July,3,Sunday
TXN0006325,CUST00444,CAT08,2026-03-13,41.77,GBP,Amazon,ATM,41.77,2026,3,March,1,Friday
TXN0004921,CUST00039,CAT05,2026-01-22,763.09,GBP,Trainline,Mobile App,763.09,2026,1,January,1,Thursday
TXN0010747,CUST00213,CAT10,2025-05-12,439.19,GBP,Misc,ATM,439.19,2025,5,May,2,Monday
TXN0008218,CUST00321,CAT03,2025-11-05,28.5,GBP,Costa Coffee,Mobile App,28.5,2025,11,November,4,Wednesday
TXN0011732,CUST00472,CAT02,2026-01-07,75.94,GBP,EE,ATM,75.94,2026,1,January,1,Wednesday
TXN0008736,CUST00297,CAT03,2026-05-31,78.66,USD,Just Eat,ATM,89.93,2026,5,May,2,Sunday
TXN0003137,CUST00114,CAT03,2026-01-04,60.72,GBP,Deliveroo,Online Banking,60.72,2026,1,January,1,Sunday
TXN0010404,CUST00341,CAT06,2025-08-14,21.18,GBP,BP,Card Payment,21.18,2025,8,August,3,Thursday
TXN0011595,CUST00001,CAT09,2025-02-26,131.56,GBP,Bupa,Mobile App,131.56,2025,2,February,1,Wednesday
TXN0010010,CUST00471,CAT08,2026-02-25,306.2,GBP,IKEA,Mobile App,306.2,2026,2,February,1,Wednesday
TXN0003184,CUST00166,CAT10,2026-03-10,128.73,GBP,Bank Transfer,Mobile App,128.73,2026,3,March,1,Tuesday
TXN0011969,CUST00117,CAT06,2025-07-21,27.26,GBP,BP,Mobile App,27.26,2025,7,July,3,Monday
TXN0007523,CUST00420,CAT04,2025-07-24,35.82,GBP,PlayStation Store,Online Banking,35.82,2025,7,July,3,Thursday
TXN0001944,CUST00460,CAT03,2025-01-15,58.08,GBP,Costa Coffee,ATM,58.08,2025,1,January,1,Wednesday
TXN0009827,CUST00185,CAT09,2025-08-17,73.98,GBP,Superdrug,Mobile App,73.98,2025,8,August,3,Sunday
TXN0003200,CUST00084,CAT01,2025-10-29,50.16,GBP,Tesco,Mobile App,50.16,2025,10,October,4,Wednesday
TXN0009371,CUST00037,CAT05,2025-06-22,631.2,GBP,Trainline,Mobile App,631.2,2025,6,June,2,Sunday
TXN0001290,CUST00219,CAT08,2026-05-25,40.65,GBP,Argos,Online Banking,40.65,2026,5,May,2,Monday
TXN0004582,CUST00100,CAT02,2025-11-03,96.74,GBP,Virgin Media,Card Payment,96.74,2025,11,November,4,Monday
TXN0006336,CUST00043,CAT03,2026-06-21,60.86,GBP,Just Eat,Mobile App,60.86,2026,6,June,2,Sunday
TXN0002501,CUST00073,CAT07,2026-02-24,42.24,GBP,Gym Membership,Card Payment,42.24,2026,2,February,1,Tuesday
TXN0011754,CUST00467,CAT09,2025-08-14,36.26,GBP,Boots,Card Payment,36.26,2025,8,August,3,Thursday
TXN0011031,CUST00472,CAT03,2026-03-15,25.47,GBP,Deliveroo,ATM,25.47,2026,3,March,1,Sunday
TXN0011795,CUST00199,CAT08,2026-06-18,193.4,GBP,ASOS,Online Banking,193.4,2026,6,June,2,Thursday
TXN0009210,CUST00433,CAT09,2025-10-30,89.54,GBP,Local Pharmacy,Mobile App,89.54,2025,10,October,4,Thursday
TXN0004107,CUST00327,CAT02,2026-05-14,242.37,GBP,Virgin Media,Online Banking,242.37,2026,5,May,2,Thursday
TXN0007543,CUST00007,CAT06,2025-05-04,59.91,GBP,TfL,Mobile App,59.91,2025,5,May,2,Sunday
TXN0004127,CUST00432,CAT10,2025-03-30,341.42,GBP,Bank Transfer,Branch,341.42,2025,3,March,1,Sunday
TXN0010127,CUST00409,CAT06,2025-08-02,50.32,GBP,TfL,Mobile App,50.32,2025,8,August,3,Saturday
TXN0006934,CUST00356,CAT01,2025-08-15,19.81,GBP,ASDA,Mobile App,19.81,2025,8,August,3,Friday
TXN0009958,CUST00433,CAT06,2026-06-09,76.16,GBP,BP,Online Banking,76.16,2026,6,June,2,Tuesday
TXN0011774,CUST00219,CAT01,2025-04-24,30.44,GBP,Sainsbury's,Card Payment,30.44,2025,4,April,2,Thursday
TXN0003967,CUST00141,CAT08,2025-10-05,129.51,GBP,ASOS,Online Banking,129.51,2025,10,October,4,Sunday
TXN0001880,CUST00211,CAT07,2025-02-25,30.43,GBP,The Times,Online Banking,30.43,2025,2,February,1,Tuesday
TXN0011859,CUST00031,CAT10,2026-06-08,397.15,USD,Cash Withdrawal,Card Payment,454.06,2026,6,June,2,Monday
TXN0011486,CUST00422,CAT06,2025-09-19,41.47,GBP,Shell,Mobile App,41.47,2025,9,September,3,Friday
TXN0008251,CUST00437,CAT02,2025-05-04,232.72,GBP,Virgin Media,Mobile App,232.72,2025,5,May,2,Sunday
TXN0005458,CUST00113,CAT03,2026-04-04,34.32,GBP,Just Eat,Online Banking,34.32,2026,4,April,2,Saturday
TXN0007904,CUST00329,CAT07,2025-03-30,41.14,GBP,Amazon Prime,Card Payment,41.14,2025,3,March,1,Sunday
TXN0003588,CUST00017,CAT10,2026-03-01,382.41,GBP,Direct Debit,Card Payment,382.41,2026,3,March,1,Sunday
TXN0010859,CUST00267,CAT02,2026-04-17,209.09,GBP,British Gas,Mobile App,209.09,2026,4,April,2,Friday
TXN0003866,CUST00135,CAT05,2026-01-20,303.27,GBP,Trainline,Online Banking,303.27,2026,1,January,1,Tuesday
TXN0002149,CUST00343,CAT06,2026-03-13,50.43,GBP,National Rail,Mobile App,50.43,2026,3,March,1,Friday
TXN0004132,CUST00113,CAT08,2025-01-28,94.98,GBP,Amazon,Online Banking,94.98,2025,1,January,1,Tuesday
TXN0001037,CUST00166,CAT10,2025-07-30,173.24,GBP,Cash Withdrawal,Card Payment,173.24,2025,7,July,3,Wednesday
TXN0000637,CUST00154,CAT05,2025-04-12,440.12,GBP,easyJet,Card Payment,440.12,2025,4,April,2,Saturday
TXN0011773,CUST00172,CAT08,2025-08-07,103.4,GBP,IKEA,Mobile App,103.4,2025,8,August,3,Thursday
TXN0007217,CUST00070,CAT10,2025-12-02,285.04,GBP,Fee,ATM,285.04,2025,12,December,4,Tuesday
